Timestamp,BaseTicker,AddTickers,Capital,StartDate,EndDate,SellMode,Steps,FinalValue,TotalReturn,CAGR,MDD,TradeCount,BH_Return,BH_CAGR,BH_MDD,StepsConfig,CashBuffer,FinalCash,RebalanceCount,TotalRebalanced,CAGR_Num,MDD_Num,MaxBuysDay,MaxBuysWeek,ForceBuyDays,MA_Filter,MA_Mode,MA_Period
2025-12-11 21:53:53,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-33.0%/17.0%; -30.0%/15.0%; -27.0%/14.0%; -24.0%/12.0%; -21.0%/11.0%; -18.0%/9.0%; -15.0%/8.0%; -12.0%/6.0%; -9.0%/5.0%; -6.0%/3.0%,"$40,502.63",305.03%,26.66%,-49.27%,159,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":12.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":2.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":3.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0}]",0,$0.00,0,,26.66,-49.27,,,,,,
2025-12-11 21:51:18,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-33.0%/17.0%; -30.0%/15.0%; -27.0%/14.0%; -24.0%/15.0%; -21.0%/20.0%; -18.0%/9.0%; -15.0%/15.0%; -12.0%/6.0%; -9.0%/5.0%; -6.0%/3.0%,"$42,133.71",321.34%,27.50%,-55.16%,157,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-15.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":12.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":2.0},{""Drop(%)"":-21.0,""Shift(%)"":20.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-24.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":3.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":15.0}]",0,$0.00,0,,27.5,-55.16,,,,,,
2025-12-11 20:11:15,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-33.0%/17.0%; -30.0%/15.0%; -27.0%/14.0%; -24.0%/12.0%; -21.0%/11.0%; -18.0%/9.0%; -15.0%/8.0%; -12.0%/6.0%; -9.0%/5.0%; -6.0%/3.0%,"$38,966.99",289.67%,25.83%,-48.98%,185,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0}]",0,$0.00,0,,25.83,-48.98,,,,,,
2025-12-11 20:06:27,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-33.0%/17.0%; -30.0%/15.0%; -27.0%/14.0%; -24.0%/12.0%; -21.0%/11.0%; -18.0%/9.0%; -15.0%/8.0%; -12.0%/6.0%; -9.0%/5.0%; -6.0%/3.0%,"$41,769.05",317.69%,27.32%,-48.37%,197,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0}]",0,$0.00,0,,27.32,-48.37,,,,,,
2025-12-11 23:18:24,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$50,966.30",409.66%,31.67%,-50.66%,219,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":9.0}]",0,$-0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:19:59,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$46,033.69",360.34%,29.43%,-50.29%,255,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":5.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:21:30,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$54,941.45",449.41%,33.35%,-48.04%,223,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:22:12,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$53,272.55",432.73%,32.66%,-51.81%,206,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":11.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:22:42,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$44,944.36",349.44%,28.90%,-46.10%,153,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,0.0,False,defensive,200.0
2025-12-11 23:23:02,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$51,582.55",415.83%,31.94%,-48.04%,213,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,1.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:30:42,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$42,197.23",321.97%,27.54%,-46.10%,143,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,1.0,0.0,0.0,False,defensive,200.0
2025-12-11 23:33:14,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$54,941.45",449.41%,33.35%,-48.04%,223,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-11 23:49:28,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$54,941.45",449.41%,33.35%,-48.04%,223,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-12 00:12:08,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$54,941.45",449.41%,33.35%,-48.04%,223,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
2025-12-12 00:47:08,QQQ,TQQQ,10000,2020-01-01,2025-12-01,close,-6.0%/3.0%; -9.0%/5.0%; -12.0%/6.0%; -15.0%/8.0%; -18.0%/9.0%; -21.0%/11.0%; -24.0%/12.0%; -27.0%/14.0%; -30.0%/15.0%; -33.0%/17.0%,"$54,941.45",449.41%,33.35%,-48.04%,223,,,,"[{""Drop(%)"":-6.0,""Shift(%)"":3.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-9.0,""Shift(%)"":5.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-12.0,""Shift(%)"":6.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-15.0,""Shift(%)"":8.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-18.0,""Shift(%)"":9.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-21.0,""Shift(%)"":11.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-24.0,""Shift(%)"":12.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-27.0,""Shift(%)"":14.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-30.0,""Shift(%)"":15.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0},{""Drop(%)"":-33.0,""Shift(%)"":17.0,""Ticker"":""TQQQ"",""Profit(%)"":10.0}]",0,$0.00,0,,,,0.0,0.0,30.0,False,defensive,200.0
